doc_id,source,document,LLM_q,doc_prompt,reduce_doc,modify_doc
sport_11.json,https://bleacherreport.com/articles/10136167-dodgers-star-shohei-ohtanis-50th-hr-ball-is-worth-500k-says-auction-expert,"Dodgers Star Shohei Ohtani's 50th HR Ball is Worth $500K, Says Auction Expert Chris Arjoon/Getty Images

Shohei Ohtani's historic 50th home run of the season for the Los Angeles Dodgers is one of the most valuable baseballs in history.

David Kohler, president of SCP Auctions, told TMZ Sports the ball would likely sell for around $500,000 if it were to be made available at auction.

Ohtani became the first player in MLB history with 50 homers and 50 stolen bases in a season in the Dodgers' 20-4 victory over the Miami Marlins on Thursday. He hit his 50th homer in the seventh inning off Marlins reliever Mike Baumann.

While the fan who caught the ball has yet to be identified, Darren Rovell and Will Stern of CLLCT.com noted the person is believed to be a man in his 50s.

Craig Mish of the Miami Herald added the fan elected to keep the ball even though the Dodgers made an attempt to negotiate a deal to get it for Ohtani.

TMZ noted there's no word yet on whether or not the fan intends to sell the ball.

The two-run blast came as part of a 6-for-6 day in which Ohtani hit three homers, two doubles, stole two bases and drove in 10 runs. His home run total now sits at an NL-high 51 with nine games remaining in the regular season.

Ohtani is just the seventh player in MLB history to record at least 17 total bases in a single game.

There have been six baseballs in history that have sold for auction with a price tag of at least $500,000. The most recent one was Aaron Judge's 62nd home run from the 2022 season that went for $1.5 million.",gpt-4o-mini,dt03,"1. Shohei Ohtani hit his 50th home run of the season for the Los Angeles Dodgers.  
2. The baseball from Ohtani's 50th home run is very valuable and could sell for $500,000.  
3. Ohtani is the first player ever to hit 50 home runs and steal 50 bases in one season.  
4. He hit his 50th homer in a game where the Dodgers won 20-4 against the Miami Marlins.  
5. The fan who caught the ball is believed to be a man in his 50s.  
6. The fan decided to keep the ball instead of selling it to the Dodgers.  
7. There is no information about whether the fan will sell the ball later.  
8. Ohtani had an amazing game, hitting three home runs and two doubles.  
9. He also stole two bases and drove in 10 runs during that game.  
10. Ohtani now has 51 home runs, which is the most in the National League.  
11. He is one of only seven players in baseball history to get 17 total bases in one game.  
12. Six baseballs have sold for at least $500,000 at auctions before, including one from Aaron Judge that sold for $1.5 million.","1. Shohei Ohtani hit his 50th home run of the season.
4. This achievement is considered one of the greatest in baseball history.
7. The historic home run was caught by a fan in the stands at Dodger Stadium.
10. Ohtani’s remarkable performance has drawn comparisons to some of the greatest players in baseball history."
sport_12.json,https://bleacherreport.com/articles/10136166-video-josh-allen-gives-caleb-williams-advice-says-1st-games-wont-define-career,"Video: Josh Allen Gives Caleb Williams Advice, Says 1st Games Won't 'Define' Career Cooper Neill/Getty Images

Josh Allen has some advice for Caleb Williams

During an appearance on The Facility on FS1, the Buffalo Bills quarterback said that Williams needs to ""just keep playing football"" and that a rough start can be overcome.

""If the first couple of games in your NFL career don't go your way, it doesn't mean it will define your career,"" Allen said. ""I think he's got to just keep working hard and playing football the way he knows how to play the game.""

Williams was the No. 1 pick in the 2024 NFL Draft after an elite college career at Oklahoma and USC. He won the 2023 Heisman Trophy and threw for 10,082 yards and 93 touchdowns in his career.

His NFL tenure has been much less successful so far, although it has barely started. He won his first start for the Chicago Bears but his performance was not a big reason why as he only threw for 93 yards and had a completion percentage under 50 percent.

In his second game against the Houston Texans, he went 23-37 for 174 yards but threw two interceptions in a 19-13 loss.

He has plenty of time to improve but the warning bells appear to be sounding. However, Allen may be the best example of how a player can overcome a slow start.

Allen went 5-6 in his rookie season while throwing for 2,074 yards with 10 touchdowns and 12 interceptions. Since then, he has led Buffalo to five consecutive playoff appearances, four consecutive division titles and has been named to two Pro Bowls. He is among the best quarterbacks in the league and is the caliber of player Chicago hopes Williams can develop into.",gpt-4o-mini,dt03,"1. Josh Allen is a quarterback for the Buffalo Bills.  
2. He gave advice to Caleb Williams about playing football.  
3. Allen said that a bad start in football does not mean a player will have a bad career.  
4. Caleb Williams was the first pick in the 2024 NFL Draft.  
5. Williams played college football at Oklahoma and USC.  
6. He won the Heisman Trophy in 2023.  
7. Williams threw for over 10,000 yards in college.  
8. He has not had much success in his early NFL games.  
9. Williams won his first game but did not play very well.  
10. In his second game, he threw two interceptions and lost.  
11. Josh Allen also had a rough start in his rookie season.  
12. Allen later became one of the best quarterbacks in the league.","1. Caleb Williams was born on November 18, 2002.
4. He was named the Pac-12 Offensive Player of the Year in 2022.
7. He is known for his strong arm and mobility.
10. He led his team to a successful season, culminating in a bowl game appearance."
sport_13.json,https://bleacherreport.com/articles/10136165-caitlin-clarks-wnba-draft-card-sets-record-to-be-highest-selling-womens-sports-card,"Caitlin Clark's WNBA Draft Card Sets Record to be Highest-Selling Women's Sports Card Stephen Gosling/NBAE via Getty Images

Although Cailtin Clark wrapped up her first regular season in the WNBA on Thursday, she wasn't done breaking records.

According to TMZ Sports, Clark's autographed WNBA draft rookie card sold at auction for $84,000 on Friday after 79 bids were made. It represents the most expensive women's sports card ever.

The Panini Instant card features an image of Clark holding up her Fever jersey after she was selected with the No. 1 overall pick in the 2024 WNBA draft on April 15.

Following an incredible four-year college career at Iowa, Clark took the association by storm during her rookie season. She averaged 19.2 points, 5.7 rebounds and 8.4 assists per game on 41.7/34.4/90.6 shooting splits.

Clark made history on several occasions throughout the year, setting a new WNBA single-season assist record as well as a new rookie single-season scoring record.

Her sports card record may not stand for long, though. Goldin is auctioning off another autographed Clark draft night card packaged with a signed draft card by Chicago Sky standout rookie Angel Reese, which could surpass $84,000 (via TMZ Sports).",gpt-4o-mini,dt03,"1. Caitlin Clark is a basketball player in the WNBA.  
2. She just finished her first regular season in the WNBA.  
3. Clark's rookie card was sold for $84,000 at an auction.  
4. This price makes it the highest-selling women's sports card ever.  
5. The card shows Clark with her Fever jersey after being picked first in the draft.  
6. Caitlin Clark was picked first in the WNBA draft on April 15, 2024.  
7. She played four great years of college basketball at Iowa.  
8. During her rookie season, Clark scored an average of 19.2 points per game.  
9. She also got an average of 5.7 rebounds and 8.4 assists per game.  
10. Clark set a new record for the most assists in a WNBA season.  
11. She also set a record for the most points scored by a rookie in a season.  
12. Another card of Clark could be sold for even more money soon.  ","1. Caitlin Clark is a professional basketball player.
4. Clark played college basketball at the University of Iowa.
7. She achieved numerous accolades during her college career, including being a finalist for the Naismith Player of the Year.
10. She made an immediate impact in the WNBA with her scoring and playmaking abilities."
sport_14.json,https://bleacherreport.com/articles/10136164-cowboys-voted-most-improved-in-overall-analytics-by-nfl-execs-been-cool-to-see,"Cowboys Voted Most Improved in Overall Analytics by NFL Execs: 'Been Cool to See' Matthew Pearce/Icon Sportswire via Getty Images

The Dallas Cowboys have increased their use of analytics.

Seth Walder of ESPN released the results of a survey from the NFL teams that detailed which franchises have embraced analytics the most. The Cleveland Browns were named as the team that utilizes analytics the most for the fourth consecutive season but the Cowboys were named as the team that has improved the most in the metric.

Dallas received 13 of 20 votes from the teams that sent in an answer. This was due to ""substantial staffing changes,"" with notable hires including director of strategic football operations John Park and the addition of Kathy Evans to the analytics group.

Park had previously been with the Indianapolis Colts while Evans had worked with the Washington Wizards and Mystics of the NBA and WNBA. The franchise also added four other full-time employees to the analytics team and two strategic football fellows, per Walder.

When asked why the Cowboys were the most improved, the resources the team has were viewed as a reason why.

""The growth of their team,"" an AFC staffer told Walder. ""It's Dallas, they have more resources than anybody. It's been cool to see that department grow.""

Dallas' play during the 2023 regular season would have some wondering why a change in approach was necessary. The Cowboys went 12-5 and won the NFC East. This was the third consecutive season that the team qualified for the playoffs, but the Wild Card performance showed exactly what was wrong.

The Cowboys fell 48-32 to the Green Bay Packers, who were the No. 7 seed. This was the second time in three seasons that the Cowboys failed to win a postseason game and the franchise as a whole has not reached a Conference Championship since 1995.",gpt-4o-mini,dt03,"1. The Dallas Cowboys are using more analytics in their games now.  
2. A survey showed the Cowboys improved the most in analytics among NFL teams.  
3. The Cleveland Browns use analytics the most for four years in a row.  
4. The Cowboys got 13 out of 20 votes for being the most improved team.  
5. The Cowboys made big changes to their staff to help with analytics.  
6. John Park is now the director of strategic football operations for the Cowboys.  
7. Kathy Evans joined the Cowboys' analytics team and worked in basketball before.  
8. The Cowboys hired four new full-time workers for their analytics team.  
9. The team also added two strategic football fellows to help them.  
10. The Cowboys are seen as having more resources than other teams.  
11. The Cowboys had a good regular season, winning 12 games and losing 5.  
12. The Cowboys have not won a playoff game since 1995.  ","1. The Dallas Cowboys are investing in advanced analytics to improve team performance.
4. The Cowboys have hired several data scientists to support their analytics team.
7. The team has developed a comprehensive database to track player statistics and health metrics.
10. The Cowboys are conducting regular training sessions for coaches and staff on how to leverage analytics in their decision-making."
sport_15.json,https://bleacherreport.com/articles/10136163-nfl-exec-ranks-carson-beck-over-shedeur-sanders-as-no-1-qb-for-2025-nfl-draft,"NFL Exec Ranks Carson Beck Over Shedeur Sanders as No. 1 QB for 2025 NFL Draft Todd Kirkland/Getty Images

Amid his strong start to the 2024 season, Georgia quarterback Carson Beck has firmly entrenched himself in the conversation for the top signal-caller in the 2025 draft class.

As part of an analytics survey conducted by ESPN's Seth Walder, an NFL executive said they have Beck ranked as the top quarterback ahead of Colorado's Shedeur Sanders and the rest of next year's draft prospects.

""He's the No. 1 guy to me right now,"" the exec said. ""He's got more size than the other guys in his class, strong arm, productive, plays at a top program, mobile.""

Beck has led the No. 2 Bulldogs to a 3-0 start, and he will have another chance to impress in a marquee matchup on Saturday, Sept. 28, against No. 4 Alabama. The senior has thrown for 680 yards, seven touchdowns and no interceptions while completing 68.3 percent of his passes.

However, the 2025 draft class is projected to be strong at other positions. One voter explained that Beck is the only quarterback who they believe would have a chance of being selected in the top 10.

""I wouldn't put anyone else [in the 2025 quarterback class] with 50% odds. ... He's the highest,"" the voter said.",gpt-4o-mini,dt03,"1. Carson Beck is a quarterback for the Georgia Bulldogs.  
2. He is having a strong start to the 2024 football season.  
3. An NFL executive says Beck is the best quarterback for the 2025 NFL Draft.  
4. Beck is ranked higher than Shedeur Sanders from Colorado.  
5. The NFL exec thinks Beck is the number one choice right now.  
6. Beck is bigger than other quarterbacks in his class.  
7. He has a strong throwing arm.  
8. Beck plays for a top football program.  
9. He is good at moving around on the field.  
10. Beck has helped the Bulldogs win all three of their games so far.  
11. He has thrown for 680 yards and seven touchdowns this season.  
12. The 2025 draft class is expected to have strong players in other positions too.  ","1. Carson Beck is a talented sophomore quarterback.
4. He has a strong arm and can make all the necessary throws.
7. Beck led his high school team to the state playoffs during his senior year.
10. His leadership skills have been praised by coaches and teammates."
sport_16.json,https://bleacherreport.com/articles/10135211-a-3-team-nba-trade-to-boost-two-eastern-conference-contenders,"A 3-Team NBA Trade to Boost Two Eastern Conference Contenders 3 of 4

Don Juan Moore/Getty Images

It's no small thing for the Pacers to give up their No. 8 pick in 2023, but Walker needs a lot of time on the court to develop. He could become an impact power forward, but he won't get much chance behind Pascal Siakam and Obi Toppin.

Carter has a team-friendly contract at $12 million this season and $10.9 million next. He's still just 25, but at 6'10"", 270 pounds, he would give the Pacers a bigger, stronger backup to Myles Turner (who is in the last year of his contract).

Indiana also loses center Isaiah Jackson, who is extension-eligible this summer. While he's active and athletic, Jackson (6'9"", 205 lbs) doesn't have nearly the same heft as Carter, who better fills the team's rotational need than Jackson and Walker.

The Pacers need to return to the minimum of 14 standard contracts, but the team is awfully close to the NBA's $170.8 million luxury tax threshold. The best way to stay under would probably be converting Enrique Freeman or Tristen Newton.

Both were drafted in the second round and signed two-way contracts, but they would only count against the tax at almost $1.2 million. A non-drafted rookie minimum would earn the same salary but would be almost $2.1 million against the tax.",gpt-4o-mini,dt03,"1. The Pacers traded their No. 8 pick in 2023.  
2. Walker needs a lot of time to play and learn.  
3. Walker could be a strong power forward in the future.  
4. Walker will not get much playing time because of two other players.  
5. Carter has a good contract that costs $12 million this year.  
6. Carter is 25 years old and is very big at 6'10"" and 270 pounds.  
7. Carter will help the Pacers as a strong backup player.  
8. Myles Turner is in the last year of his contract.  
9. The Pacers are giving up center Isaiah Jackson.  
10. Isaiah Jackson is 6'9"" and weighs 205 pounds.  
11. The Pacers need at least 14 player contracts.  
12. The Pacers want to stay under the NBA's luxury tax limit of $170.8 million.  ","1. The Indiana Pacers made significant changes to their roster during the offseason.
2. The Pacers selected a player in the draft to fill a specific position.
3. Walker was drafted by the Pacers in 2023.
4. The Pacers traded for Carter to bolster their lineup.
5. The Pacers believe Walker has potential for future development.
6. Carter previously played for the Chicago Bulls before joining the Pacers.
7. The Pacers are looking to improve their performance in the upcoming season.
8. The Pacers are excited about Carter’s experience and skills.
9. The Pacers are looking to build a competitive roster for the upcoming season.
10. The front office is optimistic about the upcoming season's prospects.
11. The team has high hopes for Jackson's growth and contribution.
12. The team is focused on developing young talent while remaining competitive."
sport_17.json,https://bleacherreport.com/articles/10136162-video-joey-bosa-reveals-chargers-hc-jim-harbaugh-gets-in-cold-tub-in-his-full-outfit,"Video: Joey Bosa Reveals Chargers HC Jim Harbaugh Gets in Cold Tub in His Full Outfit David Jensen/Icon Sportswire via Getty Images

Jim Harbaugh takes a unique approach to the cold tub.

During an appearance on the Green Light with Chris Long podcast, Los Angeles Chargers defensive end Joey Bosa revealed that his head coach will hop into the cold tub without removing any clothing.

""He's been hitting the cold tub and he just gets in full outfit,"" Bosa said. ""Shirt still tucked in and he's just sitting there.""

When asked about the specific outfit he is wearing in the tub, Bosa reveals that it includes every accessory, including his belt and khakis.

Harbaugh is in his first season with the Chargers and things have gotten off to a strong start. Los Angeles is 2-0 and outscoring opponents 48-16 thus far.

He came to the franchise after leading his alma mater, Michigan to a National Championship in 2023. This is Harbaugh's second NFL head coaching stint after compiling a 44-19-1 record as the head coach of the San Francisco 49ers from 2011-2014.

Bosa is a cornerstone piece for the Chargers, with 69 career sacks and four Pro Bowl selections to his name. He has recorded two sacks and nine total tackles thus far in 2024.",gpt-4o-mini,dt03,"1. Jim Harbaugh is the head coach of the Los Angeles Chargers.  
2. He gets into the cold tub while wearing all his clothes.  
3. Joey Bosa is a player on the Chargers team.  
4. Bosa said Harbaugh sits in the cold tub with his shirt tucked in.  
5. Harbaugh also wears a belt and khakis in the cold tub.  
6. This is Harbaugh's first season coaching the Chargers.  
7. The Chargers have won their first two games this season.  
8. The Chargers have outscored their opponents 48 to 16.  
9. Harbaugh used to coach the Michigan team and won a National Championship in 2023.  
10. He was also the head coach of the San Francisco 49ers before the Chargers.  
11. Harbaugh had a good record of 44 wins, 19 losses, and 1 tie with the 49ers.  
12. Joey Bosa has made 69 sacks and has been in four Pro Bowls.","1. Jim Harbaugh is the head coach of the team.
4. The cold tub is used after intense training sessions.
7. Harbaugh has implemented new recovery techniques this season.
10. The players have embraced the new recovery methods introduced by Harbaugh."
sport_18.json,https://bleacherreport.com/articles/10136159-aj-dybantsa-to-visit-unc-no-1-ranked-player-in-2025-cbb-recruiting-class,"AJ Dybantsa to Visit UNC; No. 1 Ranked Player in 2025 CBB Recruiting Class ALTAN GOCHER/Hans Lucas/AFP via Getty Images

Forward AJ Dybantsa is scheduled to take an official visit to North Carolina ""this weekend"" and will arrive at Chapel Hill on Friday, according to Joe Tipton of On3.com.

Dybantsa is the No. 1 prospect in the 2025 recruiting class, per 247Sports' composite rankings.

He previously told ESPN's Paul Biancardi that he'll choose between seven schools including Alabama, Auburn, Baylor, BYU, Kansas, Kansas State and North Carolina.

Dybantsa has already visited three of the seven schools that he'll eventually choose between. He traveled to Auburn in March before heading to Kansas State on Aug. 30 and Kansas on Sept. 6.

After leaving North Carolina, he'll visit Alabama on Sept. 27 and Baylor on Oct. 4. His final stop will be at BYU on Oct. 11.

At 6'9"" and 210 pounds, Dybantsa is able to use his height and wingspan to pull up over smaller defenders and consistently generate his own offense. He was the leading scorer in the 2023 Peach Jam as an underclassman, averaging 25.8 points per game.

Dybantsa also stood out for the United States during the FIBA U17 World Cup, averaging 14.1 points and 3.9 rebounds to go along with 4.1 assists per game on 58.7 percent shooting.

He previously spoke about his affinity for the school ahead of his upcoming visit.

""I like it a lot – Chapel Hill,"" he said (via Aidan Jensen of USA Today's Tar Heels Wire). ""They have a lot of (professional) wings… He [Hubert Davis] was telling me I'll play the wing role there. I'll play on-ball and off-ball, I'll be a two-way player – I'll be a do-it-all wing.""",gpt-4o-mini,dt03,"1. AJ Dybantsa is visiting North Carolina this weekend.  
2. He is the number one player for the 2025 basketball recruiting class.  
3. Dybantsa is looking at seven schools to choose from.  
4. The schools he is considering are Alabama, Auburn, Baylor, BYU, Kansas, Kansas State, and North Carolina.  
5. He has already visited Auburn, Kansas State, and Kansas.  
6. After North Carolina, he will visit Alabama on September 27.  
7. He will visit Baylor on October 4.  
8. His last visit will be to BYU on October 11.  
9. AJ Dybantsa is 6 feet 9 inches tall and weighs 210 pounds.  
10. He scored an average of 25.8 points per game at the 2023 Peach Jam.  
11. Dybantsa played well in the FIBA U17 World Cup, scoring 14.1 points per game.  
12. He likes Chapel Hill and is excited about playing there.","1. Dybantsa is a talented basketball player from [Location/High School Name].
2. He is a senior at his high school and is considered one of the top players in his class.
3. Dybantsa is a highly sought-after recruit due to his impressive skills and performance.
4. His current season statistics include averaging [specific points/rebounds/assists] per game.
5. He has been receiving interest from numerous scouts and analysts during the recruiting process.
6. He plans to make a decision on his college choice by the end of October.
7. Dybantsa has been ranked among the top 100 recruits in the nation by [recruiting service or publication].
8. Dybantsa has previously visited other schools, including Alabama and Auburn.
9. Dybantsa has received offers from several top college basketball programs.
10. He is considering offers from [specific colleges or universities] as potential choices for his future.
11. His performance at various tournaments has significantly raised his profile among recruiters.
12. He is known for his versatility on the court, being able to play multiple positions effectively."
sport_19.json,https://bleacherreport.com/articles/10136157-nfl-rumors-justice-hill-ravens-agree-to-2-year-6m-contract-extension,"NFL Rumors: Justice Hill, Ravens Agree to 2-Year, $6M Contract Extension Kevin Sabitus/Getty Images

The Baltimore Ravens and running back Justice Hill reportedly agreed to a contract extension Friday. According to NFL Network's Ian Rapoport, Hill and the Ravens came to terms on a two-year, $6 million deal. Hill, 26, has spent his entire five-year career in Baltimore, and he is now under contract with the team through the 2026 campaign thanks to his new pact. Baltimore originally selected Hill in the fourth round of the 2019 NFL draft after he enjoyed a standout collegiate career at Oklahoma State that included two 1,000-yard rushing seasons and 30 total rushing touchdowns over three seasons. Despite that, Hill had a fairly limited role in the Ravens' offense over his first three seasons, averaging about 182 rushing yards, eight catches for 49 yards and less than one touchdown per year during that stretch. Hill was utilized far more often last season, though, perhaps due in large part to the fact that running back J.K. Dobbins was lost for the season after just one game, while veteran running back Melvin Gordon struggled. Gus Edwards was the Ravens' go-to running back as a rusher last season, but Hill was the primary third-down back, and his stats improved as a result. In fact, Hill set career highs across the board with 84 carries for 387 yards and three touchdowns, plus 28 receptions for 206 yards and a score. The Ravens' backfield underwent some significant changes during the offseason, as both Edwards and Dobbins signed with the Los Angeles Chargers in free agency, while Baltimore signed longtime Tennessee Titans running back and potential future Hall of Famer Derrick Henry.",gpt-4o-mini,dt03,"1. Justice Hill is a running back for the Baltimore Ravens.
2. Hill signed a new contract with the Ravens for two years worth $6 million.
3. Hill is 26 years old.
4. He has played for the Ravens for five years.
5. Hill was picked by the Ravens in the fourth round of the 2019 NFL draft.
6. He had a great college career at Oklahoma State.
7. Hill scored 30 rushing touchdowns in college.
8. His role in the team was small for the first three years.
9. Last season, Hill played more because other running backs got hurt.
10. He had his best season with 84 carries and 387 rushing yards.
11. Hill also caught the ball 28 times for 206 yards.
12. The Ravens' running backs changed a lot this offseason.","1. He is a professional football player who plays as a wide receiver.
4. He has recorded several touchdowns and receptions during his career.
7. He was born in Oklahoma and attended high school in the state.
10. He signed a four-year contract with the Ravens following the draft."
sport_20.json,https://bleacherreport.com/articles/10136155-jets-braelon-allen-trolls-teams-for-draft-slide-wanted-me-to-run-in-my-underwear,"Jets' Braelon Allen Trolls Teams for Draft Slide: Wanted Me to 'Run in My Underwear' Michael Owens/Getty Images

New York Jets rookie running back Braelon Allen has gotten off to a strong start this season, prompting some fans to wonder how he fell to the fourth round of the 2024 draft.

Allen responded cheekily on social media on Friday, saying prospective teams ""wanted to see me run in my underwear"" during the pre-draft process:

After spending three years at Wisconsin, Allen was given a prospect grade of 6.10 by NFL.com, which projected him to be a ""good backup with the potential to develop into a starter."" His pre-draft evaluation likely took a hit because his production in his junior year dipped to 984 rushing yards after he impressed with 1,268 yards and 1,242 yards during his freshman and sophomore seasons, respectively. However, the Badgers installed a new offense in his junior year, which undoubtedly played a factor in his output.

Allen wasted no time proving his prognosticators wrong, as he's been one of New York's most impactful players over the past two weeks. The 20-year-old, who is the youngest player in the NFL, scored his first touchdown on a pass from Aaron Rodgers and rushed for the go-ahead score in the fourth quarter of the Jets' Week 2 win against the Tennessee Titans.

Allen was voted as the AFC Rookie of the Week, and he followed that up by recording a team-high 55 yards in Thursday night's win against the New England Patriots. He's impressed with his ability to run through contact and punish defenders whenever he touches the ball.

The Jets appear to have found a gem with Allen falling to the fourth round of the draft. He's combined with third-year star Breece Hall to create one of the most promising backfield duos in the NFL.",gpt-4o-mini,dt03,"1. Braelon Allen plays football for the New York Jets.  
2. He is a rookie running back.  
3. Allen was picked in the fourth round of the 2024 draft.  
4. Some fans are surprised he was chosen so late.  
5. He joked that teams wanted to see him ""run in my underwear.""  
6. Allen played three years at the University of Wisconsin.  
7. His best rushing years were when he had over 1,200 yards.  
8. In his junior year, he had 984 rushing yards.  
9. The Jets' new offense may have affected his junior year performance.  
10. Allen scored his first touchdown from a pass by Aaron Rodgers.  
11. He was named AFC Rookie of the Week after his good performance.  
12. Allen and Breece Hall make a strong running duo for the Jets.  ","1. His name is Jonathan Taylor.
4. He was born on January 19, 1999.
7. He set several rushing records during his college career.
10. He won the Doak Walker Award as the nation's top running back."
