doc_id,source,document,LLM_q,doc_prompt,reduce_doc
sport_11.json,https://bleacherreport.com/articles/10136167-dodgers-star-shohei-ohtanis-50th-hr-ball-is-worth-500k-says-auction-expert,"Dodgers Star Shohei Ohtani's 50th HR Ball is Worth $500K, Says Auction Expert Chris Arjoon/Getty Images

Shohei Ohtani's historic 50th home run of the season for the Los Angeles Dodgers is one of the most valuable baseballs in history.

David Kohler, president of SCP Auctions, told TMZ Sports the ball would likely sell for around $500,000 if it were to be made available at auction.

Ohtani became the first player in MLB history with 50 homers and 50 stolen bases in a season in the Dodgers' 20-4 victory over the Miami Marlins on Thursday. He hit his 50th homer in the seventh inning off Marlins reliever Mike Baumann.

While the fan who caught the ball has yet to be identified, Darren Rovell and Will Stern of CLLCT.com noted the person is believed to be a man in his 50s.

Craig Mish of the Miami Herald added the fan elected to keep the ball even though the Dodgers made an attempt to negotiate a deal to get it for Ohtani.

TMZ noted there's no word yet on whether or not the fan intends to sell the ball.

The two-run blast came as part of a 6-for-6 day in which Ohtani hit three homers, two doubles, stole two bases and drove in 10 runs. His home run total now sits at an NL-high 51 with nine games remaining in the regular season.

Ohtani is just the seventh player in MLB history to record at least 17 total bases in a single game.

There have been six baseballs in history that have sold for auction with a price tag of at least $500,000. The most recent one was Aaron Judge's 62nd home run from the 2022 season that went for $1.5 million.",gpt-4o-mini,dt03,"1. Shohei Ohtani's 50th home run of the season for the Los Angeles Dodgers is considered one of the most valuable baseballs in history.  
2. Auction expert David Kohler estimates that Ohtani's 50th home run ball would likely sell for around $500,000 if it were auctioned.  
3. Ohtani made history by becoming the first player in MLB to achieve both 50 home runs and 50 stolen bases in a single season.  
4. The historic home run was hit during a game where the Dodgers defeated the Miami Marlins 20-4.  
5. Shohei Ohtani hit his 50th home run in the seventh inning off Marlins reliever Mike Baumann.  
6. The identity of the fan who caught Ohtani's 50th home run ball has not yet been disclosed.  
7. Reports indicate that the fan who caught the ball is believed to be a man in his 50s.  
8. The fan chose to keep the ball despite the Dodgers' attempts to negotiate a deal to acquire it for Ohtani.  
9. There has been no information released about whether the fan plans to sell the ball in the future.  
10. During the same game, Ohtani recorded an impressive performance with three home runs, two doubles, two stolen bases, and ten runs batted in.  
11. Ohtani's current home run total stands at an NL-high 51 with nine games remaining in the regular season.  
12. Only six baseballs in history have sold at auction for at least $500,000, with the most recent being Aaron Judge's 62nd home run ball, which sold for $1.5 million."
sport_12.json,https://bleacherreport.com/articles/10136166-video-josh-allen-gives-caleb-williams-advice-says-1st-games-wont-define-career,"Video: Josh Allen Gives Caleb Williams Advice, Says 1st Games Won't 'Define' Career Cooper Neill/Getty Images

Josh Allen has some advice for Caleb Williams

During an appearance on The Facility on FS1, the Buffalo Bills quarterback said that Williams needs to ""just keep playing football"" and that a rough start can be overcome.

""If the first couple of games in your NFL career don't go your way, it doesn't mean it will define your career,"" Allen said. ""I think he's got to just keep working hard and playing football the way he knows how to play the game.""

Williams was the No. 1 pick in the 2024 NFL Draft after an elite college career at Oklahoma and USC. He won the 2023 Heisman Trophy and threw for 10,082 yards and 93 touchdowns in his career.

His NFL tenure has been much less successful so far, although it has barely started. He won his first start for the Chicago Bears but his performance was not a big reason why as he only threw for 93 yards and had a completion percentage under 50 percent.

In his second game against the Houston Texans, he went 23-37 for 174 yards but threw two interceptions in a 19-13 loss.

He has plenty of time to improve but the warning bells appear to be sounding. However, Allen may be the best example of how a player can overcome a slow start.

Allen went 5-6 in his rookie season while throwing for 2,074 yards with 10 touchdowns and 12 interceptions. Since then, he has led Buffalo to five consecutive playoff appearances, four consecutive division titles and has been named to two Pro Bowls. He is among the best quarterbacks in the league and is the caliber of player Chicago hopes Williams can develop into.",gpt-4o-mini,dt03,"1. Josh Allen advised Caleb Williams to continue playing football despite a rough start to his NFL career.  
2. Allen emphasized that poor performances in the early games should not define a player's career.  
3. Caleb Williams was the No. 1 pick in the 2024 NFL Draft after an outstanding college career at Oklahoma and USC.  
4. Williams won the 2023 Heisman Trophy during his time in college.  
5. In college, Williams threw for a total of 10,082 yards and achieved 93 touchdowns.  
6. Williams won his first NFL start with the Chicago Bears, although he only threw for 93 yards with a completion percentage under 50 percent.  
7. In his second NFL game against the Houston Texans, Williams completed 23 passes out of 37 attempts for 174 yards but threw two interceptions.  
8. Williams' second game resulted in a 19-13 loss for the Chicago Bears.  
9. Despite early struggles, there remains ample time for Williams to improve in his career.  
10. Josh Allen experienced a challenging rookie season, finishing with a record of 5-6.  
11. During his rookie season, Allen threw for 2,074 yards, with 10 touchdowns and 12 interceptions.  
12. Since his rookie season, Allen has led the Buffalo Bills to five consecutive playoff appearances and four consecutive division titles, earning two Pro Bowl selections."
sport_13.json,https://bleacherreport.com/articles/10136165-caitlin-clarks-wnba-draft-card-sets-record-to-be-highest-selling-womens-sports-card,"Caitlin Clark's WNBA Draft Card Sets Record to be Highest-Selling Women's Sports Card Stephen Gosling/NBAE via Getty Images

Although Cailtin Clark wrapped up her first regular season in the WNBA on Thursday, she wasn't done breaking records.

According to TMZ Sports, Clark's autographed WNBA draft rookie card sold at auction for $84,000 on Friday after 79 bids were made. It represents the most expensive women's sports card ever.

The Panini Instant card features an image of Clark holding up her Fever jersey after she was selected with the No. 1 overall pick in the 2024 WNBA draft on April 15.

Following an incredible four-year college career at Iowa, Clark took the association by storm during her rookie season. She averaged 19.2 points, 5.7 rebounds and 8.4 assists per game on 41.7/34.4/90.6 shooting splits.

Clark made history on several occasions throughout the year, setting a new WNBA single-season assist record as well as a new rookie single-season scoring record.

Her sports card record may not stand for long, though. Goldin is auctioning off another autographed Clark draft night card packaged with a signed draft card by Chicago Sky standout rookie Angel Reese, which could surpass $84,000 (via TMZ Sports).",gpt-4o-mini,dt03,"1. Caitlin Clark's autographed WNBA draft rookie card sold at auction for $84,000, making it the highest-selling women's sports card ever.  
2. The auction for Clark's card attracted 79 bids.  
3. The Panini Instant card features Caitlin Clark holding her Fever jersey after being selected as the No. 1 overall pick in the 2024 WNBA draft.  
4. Caitlin Clark completed her first regular season in the WNBA on Thursday.  
5. During her rookie season, Caitlin Clark averaged 19.2 points, 5.7 rebounds, and 8.4 assists per game.  
6. Caitlin Clark achieved shooting splits of 41.7% from the field, 34.4% from three-point range, and 90.6% from the free-throw line.  
7. Clark set a new WNBA single-season assist record during her rookie year.  
8. Caitlin Clark also established a new rookie single-season scoring record throughout the season.  
9. The auction house Goldin is offering another autographed Clark draft night card that may exceed the $84,000 record.  
10. The upcoming auction item includes a signed draft card by Angel Reese, a rookie from the Chicago Sky.  
11. Caitlin Clark had an incredible four-year college career at Iowa before entering the WNBA.  
12. The record for the highest-selling women's sports card may not last long due to the upcoming auction of additional Clark memorabilia."
sport_14.json,https://bleacherreport.com/articles/10136164-cowboys-voted-most-improved-in-overall-analytics-by-nfl-execs-been-cool-to-see,"Cowboys Voted Most Improved in Overall Analytics by NFL Execs: 'Been Cool to See' Matthew Pearce/Icon Sportswire via Getty Images

The Dallas Cowboys have increased their use of analytics.

Seth Walder of ESPN released the results of a survey from the NFL teams that detailed which franchises have embraced analytics the most. The Cleveland Browns were named as the team that utilizes analytics the most for the fourth consecutive season but the Cowboys were named as the team that has improved the most in the metric.

Dallas received 13 of 20 votes from the teams that sent in an answer. This was due to ""substantial staffing changes,"" with notable hires including director of strategic football operations John Park and the addition of Kathy Evans to the analytics group.

Park had previously been with the Indianapolis Colts while Evans had worked with the Washington Wizards and Mystics of the NBA and WNBA. The franchise also added four other full-time employees to the analytics team and two strategic football fellows, per Walder.

When asked why the Cowboys were the most improved, the resources the team has were viewed as a reason why.

""The growth of their team,"" an AFC staffer told Walder. ""It's Dallas, they have more resources than anybody. It's been cool to see that department grow.""

Dallas' play during the 2023 regular season would have some wondering why a change in approach was necessary. The Cowboys went 12-5 and won the NFC East. This was the third consecutive season that the team qualified for the playoffs, but the Wild Card performance showed exactly what was wrong.

The Cowboys fell 48-32 to the Green Bay Packers, who were the No. 7 seed. This was the second time in three seasons that the Cowboys failed to win a postseason game and the franchise as a whole has not reached a Conference Championship since 1995.",gpt-4o-mini,dt03,"1. The Dallas Cowboys have significantly increased their use of analytics in recent seasons.  
2. According to a survey by ESPN's Seth Walder, the Cleveland Browns have been identified as the team that utilizes analytics the most for four consecutive seasons.  
3. The Dallas Cowboys were recognized as the team that has improved the most in analytics by NFL executives.  
4. The Cowboys received 13 out of 20 votes from NFL teams for their improvements in analytics.  
5. Substantial staffing changes within the Cowboys organization contributed to their increased focus on analytics.  
6. John Park was hired as the director of strategic football operations for the Cowboys, previously working with the Indianapolis Colts.  
7. Kathy Evans, who had experience with the Washington Wizards and Mystics, joined the Cowboys' analytics group.  
8. The Cowboys added four additional full-time employees to their analytics team and two strategic football fellows.  
9. An AFC staffer attributed the Cowboys' improvement in analytics to the franchise's abundant resources.  
10. Despite a successful regular season with a 12-5 record and winning the NFC East, the Cowboys faced criticism for their playoff performance.  
11. The Cowboys lost 48-32 to the Green Bay Packers in the Wild Card round, marking their second postseason loss in three seasons.  
12. The Dallas Cowboys have not reached a Conference Championship since the year 1995.  "
sport_15.json,https://bleacherreport.com/articles/10136163-nfl-exec-ranks-carson-beck-over-shedeur-sanders-as-no-1-qb-for-2025-nfl-draft,"NFL Exec Ranks Carson Beck Over Shedeur Sanders as No. 1 QB for 2025 NFL Draft Todd Kirkland/Getty Images

Amid his strong start to the 2024 season, Georgia quarterback Carson Beck has firmly entrenched himself in the conversation for the top signal-caller in the 2025 draft class.

As part of an analytics survey conducted by ESPN's Seth Walder, an NFL executive said they have Beck ranked as the top quarterback ahead of Colorado's Shedeur Sanders and the rest of next year's draft prospects.

""He's the No. 1 guy to me right now,"" the exec said. ""He's got more size than the other guys in his class, strong arm, productive, plays at a top program, mobile.""

Beck has led the No. 2 Bulldogs to a 3-0 start, and he will have another chance to impress in a marquee matchup on Saturday, Sept. 28, against No. 4 Alabama. The senior has thrown for 680 yards, seven touchdowns and no interceptions while completing 68.3 percent of his passes.

However, the 2025 draft class is projected to be strong at other positions. One voter explained that Beck is the only quarterback who they believe would have a chance of being selected in the top 10.

""I wouldn't put anyone else [in the 2025 quarterback class] with 50% odds. ... He's the highest,"" the voter said.",gpt-4o-mini,dt03,"1. Georgia quarterback Carson Beck has emerged as a leading candidate for the top quarterback position in the 2025 NFL Draft.  
2. An NFL executive ranked Carson Beck as the top quarterback ahead of Colorado's Shedeur Sanders in an analytics survey conducted by ESPN's Seth Walder.  
3. The NFL executive highlighted Beck's size, strong arm, productivity, performance at a top program, and mobility as key attributes.  
4. Carson Beck has led the No. 2 ranked Georgia Bulldogs to a perfect 3-0 start in the 2024 season.  
5. Beck has recorded 680 passing yards, seven touchdowns, and no interceptions while completing 68.3 percent of his passes this season.  
6. A marquee matchup against No. 4 Alabama is scheduled for Saturday, Sept. 28, providing Beck a chance to showcase his skills further.  
7. The 2025 NFL Draft class is anticipated to be strong in various positions aside from quarterback.  
8. One voter in the survey stated that Beck is the only quarterback in the 2025 class with a chance of being selected in the top 10.  
9. The same voter expressed that no other quarterback in the 2025 class has more than a 50% chance of being drafted in the top 10.  
10. Carson Beck's performance has contributed to his rising stock among NFL executives ahead of the draft.  
11. The 2025 NFL Draft class is considered competitive, but Beck's unique attributes set him apart from other quarterbacks.  
12. Beck's successful start to the season has significantly influenced his rankings and evaluations as a top quarterback prospect."
sport_16.json,https://bleacherreport.com/articles/10135211-a-3-team-nba-trade-to-boost-two-eastern-conference-contenders,"A 3-Team NBA Trade to Boost Two Eastern Conference Contenders 3 of 4

Don Juan Moore/Getty Images

It's no small thing for the Pacers to give up their No. 8 pick in 2023, but Walker needs a lot of time on the court to develop. He could become an impact power forward, but he won't get much chance behind Pascal Siakam and Obi Toppin.

Carter has a team-friendly contract at $12 million this season and $10.9 million next. He's still just 25, but at 6'10"", 270 pounds, he would give the Pacers a bigger, stronger backup to Myles Turner (who is in the last year of his contract).

Indiana also loses center Isaiah Jackson, who is extension-eligible this summer. While he's active and athletic, Jackson (6'9"", 205 lbs) doesn't have nearly the same heft as Carter, who better fills the team's rotational need than Jackson and Walker.

The Pacers need to return to the minimum of 14 standard contracts, but the team is awfully close to the NBA's $170.8 million luxury tax threshold. The best way to stay under would probably be converting Enrique Freeman or Tristen Newton.

Both were drafted in the second round and signed two-way contracts, but they would only count against the tax at almost $1.2 million. A non-drafted rookie minimum would earn the same salary but would be almost $2.1 million against the tax.",gpt-4o-mini,dt03,"1. The Indiana Pacers are considering trading their No. 8 pick in the 2023 NBA Draft.  
2. The Pacers believe that player Walker requires significant playing time to develop his skills.  
3. Walker has the potential to become an impactful power forward but faces competition for playing time from Pascal Siakam and Obi Toppin.  
4. Carter, who is 25 years old, has a team-friendly contract worth $12 million this season and $10.9 million next season.  
5. Standing at 6'10"" and weighing 270 pounds, Carter would provide the Pacers with a stronger backup for Myles Turner.  
6. Myles Turner is currently in the final year of his contract with the Pacers.  
7. The Pacers are also losing center Isaiah Jackson, who is eligible for an extension this summer.  
8. Isaiah Jackson is 6'9"" and weighs 205 pounds, making him less physically imposing than Carter.  
9. Carter is viewed as a better fit for the Pacers' rotational needs compared to both Jackson and Walker.  
10. The Pacers must return to a minimum of 14 standard contracts for their roster.  
11. The team is approaching the NBA's luxury tax threshold of $170.8 million.  
12. Converting players Enrique Freeman or Tristen Newton to standard contracts would help the Pacers stay under the luxury tax, as they only count for approximately $1.2 million against it."
sport_17.json,https://bleacherreport.com/articles/10136162-video-joey-bosa-reveals-chargers-hc-jim-harbaugh-gets-in-cold-tub-in-his-full-outfit,"Video: Joey Bosa Reveals Chargers HC Jim Harbaugh Gets in Cold Tub in His Full Outfit David Jensen/Icon Sportswire via Getty Images

Jim Harbaugh takes a unique approach to the cold tub.

During an appearance on the Green Light with Chris Long podcast, Los Angeles Chargers defensive end Joey Bosa revealed that his head coach will hop into the cold tub without removing any clothing.

""He's been hitting the cold tub and he just gets in full outfit,"" Bosa said. ""Shirt still tucked in and he's just sitting there.""

When asked about the specific outfit he is wearing in the tub, Bosa reveals that it includes every accessory, including his belt and khakis.

Harbaugh is in his first season with the Chargers and things have gotten off to a strong start. Los Angeles is 2-0 and outscoring opponents 48-16 thus far.

He came to the franchise after leading his alma mater, Michigan to a National Championship in 2023. This is Harbaugh's second NFL head coaching stint after compiling a 44-19-1 record as the head coach of the San Francisco 49ers from 2011-2014.

Bosa is a cornerstone piece for the Chargers, with 69 career sacks and four Pro Bowl selections to his name. He has recorded two sacks and nine total tackles thus far in 2024.",gpt-4o-mini,dt03,"1. Joey Bosa revealed that Los Angeles Chargers head coach Jim Harbaugh enters the cold tub while fully clothed.  
2. Harbaugh's cold tub routine includes wearing his shirt tucked in, along with accessories like a belt and khakis.  
3. Jim Harbaugh is in his first season as the head coach of the Los Angeles Chargers.  
4. The Los Angeles Chargers have started the season with a 2-0 record.  
5. The Chargers have outscored their opponents 48-16 in the first two games of the season.  
6. Harbaugh previously led the Michigan Wolverines to a National Championship in 2023.  
7. This current stint is Harbaugh's second as an NFL head coach.  
8. During his first NFL head coaching role with the San Francisco 49ers, Harbaugh compiled a record of 44 wins, 19 losses, and 1 tie.  
9. Joey Bosa is considered a cornerstone player for the Chargers.  
10. Bosa has achieved a total of 69 career sacks in his professional football career.  
11. Bosa has been selected to the Pro Bowl four times throughout his career.  
12. In the 2024 season, Bosa has recorded two sacks and nine total tackles."
sport_18.json,https://bleacherreport.com/articles/10136159-aj-dybantsa-to-visit-unc-no-1-ranked-player-in-2025-cbb-recruiting-class,"AJ Dybantsa to Visit UNC; No. 1 Ranked Player in 2025 CBB Recruiting Class ALTAN GOCHER/Hans Lucas/AFP via Getty Images

Forward AJ Dybantsa is scheduled to take an official visit to North Carolina ""this weekend"" and will arrive at Chapel Hill on Friday, according to Joe Tipton of On3.com.

Dybantsa is the No. 1 prospect in the 2025 recruiting class, per 247Sports' composite rankings.

He previously told ESPN's Paul Biancardi that he'll choose between seven schools including Alabama, Auburn, Baylor, BYU, Kansas, Kansas State and North Carolina.

Dybantsa has already visited three of the seven schools that he'll eventually choose between. He traveled to Auburn in March before heading to Kansas State on Aug. 30 and Kansas on Sept. 6.

After leaving North Carolina, he'll visit Alabama on Sept. 27 and Baylor on Oct. 4. His final stop will be at BYU on Oct. 11.

At 6'9"" and 210 pounds, Dybantsa is able to use his height and wingspan to pull up over smaller defenders and consistently generate his own offense. He was the leading scorer in the 2023 Peach Jam as an underclassman, averaging 25.8 points per game.

Dybantsa also stood out for the United States during the FIBA U17 World Cup, averaging 14.1 points and 3.9 rebounds to go along with 4.1 assists per game on 58.7 percent shooting.

He previously spoke about his affinity for the school ahead of his upcoming visit.

""I like it a lot – Chapel Hill,"" he said (via Aidan Jensen of USA Today's Tar Heels Wire). ""They have a lot of (professional) wings… He [Hubert Davis] was telling me I'll play the wing role there. I'll play on-ball and off-ball, I'll be a two-way player – I'll be a do-it-all wing.""",gpt-4o-mini,dt03,"1. AJ Dybantsa is scheduled to visit the University of North Carolina this weekend, arriving on Friday.  
2. Dybantsa is currently ranked as the No. 1 prospect in the 2025 college basketball recruiting class according to 247Sports' composite rankings.  
3. The seven schools that Dybantsa is considering for his commitment include Alabama, Auburn, Baylor, BYU, Kansas, Kansas State, and North Carolina.  
4. Dybantsa has already visited three of the seven schools on his list, starting with Auburn in March, followed by Kansas State on August 30, and Kansas on September 6.  
5. After his visit to North Carolina, Dybantsa plans to visit Alabama on September 27 and Baylor on October 4.  
6. Dybantsa's final recruiting visit will take place at BYU on October 11.  
7. AJ Dybantsa stands 6 feet 9 inches tall and weighs 210 pounds, allowing him to effectively shoot over smaller defenders.  
8. Dybantsa was the leading scorer at the 2023 Peach Jam, averaging 25.8 points per game as an underclassman.  
9. While playing for the United States in the FIBA U17 World Cup, Dybantsa averaged 14.1 points, 3.9 rebounds, and 4.1 assists per game, shooting 58.7 percent from the field.  
10. Dybantsa has expressed a strong interest in North Carolina, stating that he likes Chapel Hill a lot.  
11. During his discussions with Hubert Davis, Dybantsa was informed that he would play the wing role at North Carolina and be utilized as both an on-ball and off-ball player.  
12. Dybantsa is projected to be a versatile two-way player capable of fulfilling various roles on the basketball court.  "
sport_19.json,https://bleacherreport.com/articles/10136157-nfl-rumors-justice-hill-ravens-agree-to-2-year-6m-contract-extension,"NFL Rumors: Justice Hill, Ravens Agree to 2-Year, $6M Contract Extension Kevin Sabitus/Getty Images

The Baltimore Ravens and running back Justice Hill reportedly agreed to a contract extension Friday. According to NFL Network's Ian Rapoport, Hill and the Ravens came to terms on a two-year, $6 million deal. Hill, 26, has spent his entire five-year career in Baltimore, and he is now under contract with the team through the 2026 campaign thanks to his new pact. Baltimore originally selected Hill in the fourth round of the 2019 NFL draft after he enjoyed a standout collegiate career at Oklahoma State that included two 1,000-yard rushing seasons and 30 total rushing touchdowns over three seasons. Despite that, Hill had a fairly limited role in the Ravens' offense over his first three seasons, averaging about 182 rushing yards, eight catches for 49 yards and less than one touchdown per year during that stretch. Hill was utilized far more often last season, though, perhaps due in large part to the fact that running back J.K. Dobbins was lost for the season after just one game, while veteran running back Melvin Gordon struggled. Gus Edwards was the Ravens' go-to running back as a rusher last season, but Hill was the primary third-down back, and his stats improved as a result. In fact, Hill set career highs across the board with 84 carries for 387 yards and three touchdowns, plus 28 receptions for 206 yards and a score. The Ravens' backfield underwent some significant changes during the offseason, as both Edwards and Dobbins signed with the Los Angeles Chargers in free agency, while Baltimore signed longtime Tennessee Titans running back and potential future Hall of Famer Derrick Henry.",gpt-4o-mini,dt03,"1. The Baltimore Ravens and running back Justice Hill agreed to a contract extension on Friday.  
2. Justice Hill's new contract with the Ravens is a two-year deal worth $6 million.  
3. Justice Hill is 26 years old and has spent his entire five-year career with the Baltimore Ravens.  
4. With the new contract, Justice Hill is now under contract with the Ravens through the 2026 season.  
5. The Ravens selected Justice Hill in the fourth round of the 2019 NFL draft.  
6. Justice Hill had a successful collegiate career at Oklahoma State, featuring two 1,000-yard rushing seasons.  
7. During his first three seasons, Justice Hill averaged about 182 rushing yards, eight catches for 49 yards, and less than one touchdown per year.  
8. Justice Hill's role in the Ravens' offense increased significantly last season due to injuries to other running backs.  
9. Last season, Justice Hill set career highs with 84 carries for 387 yards and three rushing touchdowns.  
10. In addition to his rushing stats, Justice Hill recorded 28 receptions for 206 yards and one receiving touchdown last season.  
11. The Ravens' backfield underwent significant changes during the offseason, with Gus Edwards and J.K. Dobbins leaving for the Los Angeles Chargers.  
12. The Ravens signed Derrick Henry, a longtime running back for the Tennessee Titans and a potential future Hall of Famer, during the offseason.  "
sport_20.json,https://bleacherreport.com/articles/10136155-jets-braelon-allen-trolls-teams-for-draft-slide-wanted-me-to-run-in-my-underwear,"Jets' Braelon Allen Trolls Teams for Draft Slide: Wanted Me to 'Run in My Underwear' Michael Owens/Getty Images

New York Jets rookie running back Braelon Allen has gotten off to a strong start this season, prompting some fans to wonder how he fell to the fourth round of the 2024 draft.

Allen responded cheekily on social media on Friday, saying prospective teams ""wanted to see me run in my underwear"" during the pre-draft process:

After spending three years at Wisconsin, Allen was given a prospect grade of 6.10 by NFL.com, which projected him to be a ""good backup with the potential to develop into a starter."" His pre-draft evaluation likely took a hit because his production in his junior year dipped to 984 rushing yards after he impressed with 1,268 yards and 1,242 yards during his freshman and sophomore seasons, respectively. However, the Badgers installed a new offense in his junior year, which undoubtedly played a factor in his output.

Allen wasted no time proving his prognosticators wrong, as he's been one of New York's most impactful players over the past two weeks. The 20-year-old, who is the youngest player in the NFL, scored his first touchdown on a pass from Aaron Rodgers and rushed for the go-ahead score in the fourth quarter of the Jets' Week 2 win against the Tennessee Titans.

Allen was voted as the AFC Rookie of the Week, and he followed that up by recording a team-high 55 yards in Thursday night's win against the New England Patriots. He's impressed with his ability to run through contact and punish defenders whenever he touches the ball.

The Jets appear to have found a gem with Allen falling to the fourth round of the draft. He's combined with third-year star Breece Hall to create one of the most promising backfield duos in the NFL.",gpt-4o-mini,dt03,"1. Braelon Allen is a rookie running back for the New York Jets who has started the season strongly.  
2. Allen was selected in the fourth round of the 2024 NFL Draft, raising questions among fans about how he fell so far.  
3. During the pre-draft process, prospective teams expressed interest in seeing Allen perform in athletic attire.  
4. Allen played three years at the University of Wisconsin before entering the NFL Draft.  
5. NFL.com assigned Braelon Allen a prospect grade of 6.10, indicating he could be a good backup with potential to develop into a starter.  
6. Allen's junior year production decreased to 984 rushing yards compared to 1,268 yards and 1,242 yards in his freshman and sophomore years, respectively.  
7. The decrease in Allen's rushing yards in his junior year was influenced by the Badgers implementing a new offensive scheme.  
8. Allen scored his first NFL touchdown on a pass from quarterback Aaron Rodgers during a game against the Tennessee Titans.  
9. He also rushed for the go-ahead score in the fourth quarter, contributing to the Jets' victory over the Titans in Week 2.  
10. Braelon Allen was voted as the AFC Rookie of the Week following his impressive performance in the first two weeks of the season.  
11. In a subsequent game against the New England Patriots, Allen recorded a team-high of 55 rushing yards.  
12. Allen and fellow running back Breece Hall are forming one of the most promising backfield duos in the NFL."
